name,longitude,latitude,source,index
桂滨宾馆,102.64687,25.08476,3,33650
欣升宾馆,102.73335,25.04109,3,33651
逸家商务酒店,102.74874,24.95642,3,33653
如居商务酒店,102.77062,24.98152,3,33654
金腾客栈,102.71596,24.96448,3,33655
宏瑞商务宾馆,102.74449,25.00927,3,33661
圣路易酒店,102.6881,25.03357,3,33666
齐鲁宾馆,102.76445,25.00345,3,33667
彩云公寓酒店,102.84902,24.84598,3,33670
爱诺风情酒店,102.72334,25.01978,3,33671
聚缘楼客房部,102.71511,25.04485,3,33679
友谊招待所,102.75465,25.06149,3,33682
怡华居酒店,102.67529,25.00726,3,33688
迦南白领公寓,102.72,25.04584,3,33691
东街温泉,103.03989,24.95744,3,33696
兰朵度假酒店,102.66562,24.96561,3,33698
阳禾招待所,102.67049,25.06409,3,33701
昆明阳光酒店,102.685,25.00983,3,33703
田甜旅馆,102.7186,24.98368,3,33706
映宇宾馆,102.68959,25.02042,3,33707
滇都温泉酒店,102.75882,25.02362,3,33708
双龙宾馆,102.7569,25.0174,3,33709
福星旅馆,102.71795,25.01857,3,33710
宏安旅社,102.77049,24.97465,3,33713
福银宾馆,102.73753,25.0301,3,33715
奥圣旅馆,102.76115,25.00414,3,33718
福波宾馆NO．1,102.75662,24.96077,3,33722
云南师范大学－专家公寓,102.6949,25.05482,3,33725
温馨客栈,103.01444,25.24056,3,33728
玉龙招待所,102.7356,24.95169,3,33729
斗南花卉温泉商务酒店,102.78322,24.898,3,33730
好再来旅社,102.72205,25.01212,3,33731
合胜宾馆,102.73311,24.99854,3,33732
顺源旅馆,102.72154,25.01223,3,33735
悦容酒店,102.72826,25.05422,3,33736
云农宾馆,102.73219,25.06685,3,33737
梦之旅酒店,102.72489,25.07432,3,33738
景怡宾馆,102.72674,25.05108,3,33741
M3客回佳公寓酒店,102.72989,25.10301,3,33745
东靖旅社,102.76879,24.9726,3,33751
浩缘旅馆,102.72508,24.9893,3,33759
铭春酒店东站店,102.73655,25.02976,3,33760
兴贵旅舍,103.00354,25.13693,3,33761
云瑞宾馆,103.00727,25.13467,3,33762
兴鹏宾馆,103.05608,25.24185,3,33763
宏发宾馆,103.04109,25.24013,3,33764
昆明时光酒店连锁,102.7611,25.08581,3,33768
凤平客房部,102.71848,24.98372,3,33769
静逸快捷酒店,102.67393,25.05745,3,33771
景明大酒店,102.58588,24.9487,3,33772
昆明钢铁集团有限责任公司老干部管理处干休所,102.68619,25.0447,3,33774
弘缘招待所,102.73552,25.0195,3,33780
东兴酒店,102.83196,24.99376,3,33781
鑫涛宾馆,102.74127,24.95316,3,33783
展缘宾馆,102.79863,24.95373,3,33784
憬逸酒店,102.75526,24.95437,3,33785
攀昆商务酒店,102.71595,25.0384,3,33791
新龙门客栈,102.75389,24.95612,3,33794
海捷商务酒店,102.74063,25.00523,3,33796
八方客房部,102.69091,25.0082,3,33798
五里多招待所,102.73644,25.02322,3,33802
晓晓住宿,102.65134,25.08614,3,33804
正宏招待所,102.7734,25.02731,3,33806
君来顺宾馆,102.78835,24.97623,3,33807
水晶宫住宿吧,102.78994,24.97628,3,33810
暨洲际酒店,102.74188,25.05314,3,33811
橄榄坝招待所,102.7605,25.0263,3,33814
天然福酒店,102.73251,25.10378,3,33817
盛龙商务宾馆,102.75921,24.95695,3,33818
鑫兵招待所,102.73434,25.08737,3,33822
利都酒店,102.67329,25.00422,3,33826
逸同客栈,102.69305,25.0521,3,33827
佳成商务酒店,102.65987,25.06982,3,33831
千诺酒店,102.68466,25.03337,3,33833
春城之星经济型酒店拿铁店,102.69511,25.04115,3,33836
高山流水商务酒店,102.76474,24.97967,3,33838
际航酒店,102.69931,25.02658,3,33840
得盛旅馆,103.02141,25.24345,3,33841
来家温泉酒店,102.70416,25.02837,3,33844
佳星旅社,102.72465,25.11149,3,33846
福顺旅馆,102.72466,25.11155,3,33847
吉星招待所,102.76094,24.94323,3,33850
会宾客栈,102.75592,25.01764,3,33851
悦乐格调酒店,102.67372,25.05062,3,33856
格林豪泰快捷酒店城贡大学城店,102.84301,24.84325,3,33857
顺达旅店,102.79781,24.88864,3,33858
雅景商务宾馆,102.70967,25.03757,3,33860
成渝客栈,102.76527,25.01303,3,33861
华美宾馆,102.73826,24.97503,3,33863
于家宾馆,102.75068,24.95788,3,33865
良缘旅社,102.75068,24.95788,3,33866
顺发商务宾馆,102.79863,24.88933,3,33867
玉林旅馆,102.80032,24.88626,3,33868
滇月宾馆穿金店,102.72845,25.05482,3,33869
虹源商务酒店,102.76905,24.97671,3,33870
哈喽酒店,102.76475,24.96752,3,33871
金悦商务酒店,102.64817,25.08378,3,33873
登华客栈,102.70605,25.04638,3,33880
上品商务宾馆,102.78206,25.00452,3,33890
记忆非家时尚设计酒店,102.69215,25.06293,3,33892
金凤招待所,102.73407,24.94168,3,33897
方汇宾馆,102.74063,24.94523,3,33898
如家酒店连锁昆明经开区彩云北路店,102.76715,24.99295,3,33899
怀顺招待所,102.78031,24.93746,3,33901
航源客房,102.75699,24.96044,3,33903
福缘客房,102.71115,25.05596,3,33906
兴媛旅馆,102.73255,24.98758,3,33907
海丽宾雅度假酒店,102.71893,24.97312,3,33908
梦之滇大酒店,102.7839,25.00374,3,33909
恒昌旅馆,103.04191,24.95931,3,33911
云南省公安厅干休所,102.69855,25.04611,3,33912
昆明培力国际青年旅舍,102.79532,25.08826,3,33914
华越东盟酒店,102.69893,24.94419,3,33915
千禧旅社,102.67874,25.04224,3,33918
瓯江商务酒店,102.73404,25.01439,3,33921
如意家客栈,102.77002,24.97478,3,33924
福天宝地大酒店,102.68676,24.93468,3,33925
热那亚商务酒店,102.73049,25.06564,3,33927
群合旅社,102.75128,25.02448,3,33929
人和旅馆,102.67753,25.04082,3,33931
福云旅社,103.04708,24.86827,3,33932
云南西南仪器厂昆明招待所,102.70324,25.02848,3,33935
慧通宾馆,102.88142,25.04368,3,33937
中铁酒店,102.74007,25.01525,3,33939
宏星招待所,102.74781,24.98718,3,33941
永平旅馆,102.71628,25.01826,3,33943
昆明华鑫酒店,102.7316,25.06635,3,33944
锦泰宾馆,102.68224,25.01298,3,33950
芳芳源宾馆,102.64229,25.03803,3,33952
COLOUR　HTL,103.01501,25.24078,3,33954
玉祥宾馆,102.70693,25.03831,3,33958
旅行者佳园经济型连锁酒店东风路店：轻工宾馆,102.70282,25.03789,3,33959
海乐主题酒店,102.71559,25.03578,3,33960
红湖旅社,102.67431,25.03753,3,33961
攀新都酒店,102.71716,24.99973,3,33962
神龙招待所,102.82744,24.98327,3,33964
兴兴源招待所,102.67276,24.97538,3,33967
中国建华集团双龙招待所,102.71843,25.02357,3,33968
金怡宾馆,103.03957,25.24038,3,33969
金昇酒店,102.79438,25.04841,3,33970
缘通旅馆,102.70379,24.94641,3,33973
嘉能大酒店,102.69923,24.95127,3,33974
锦夜宾馆,102.77836,24.97865,3,33975
佳良快捷酒店,102.69413,25.05683,3,33980
曦元快捷酒店,103.01428,25.23896,3,33981
昆明贸易货栈公司招待所,102.69467,25.04161,3,33985
格林豪泰酒店昆明圆通店,102.71275,25.05018,3,33987
新世家宾馆,102.73245,25.0614,3,33988
雄风大酒店,102.72722,25.0435,3,33989
八方缘招待所,102.67519,25.08548,3,33991
昆明豪顺酒店（北部店）,102.76345,25.1081,3,33993
万成招待所,102.72502,25.11389,3,33994
锦天宾馆,102.75684,24.9528,3,33995
吉亨宾馆,102.75666,24.95985,3,33997
嘉洲旅馆,102.65322,25.03952,3,33998
万辉精品酒店,102.7786,24.93826,3,33999
欣怡宾馆,102.84552,24.86712,3,34002
玲源福宾馆,102.83231,24.83352,3,34003
小三旅社,102.95093,25.12671,3,34004
木辰HOTEL,102.85737,24.82112,3,34005
怡都宾馆,102.73308,24.99928,3,34007
云南饭店,102.70359,25.03918,3,34012
友佳宾馆,103.04237,25.2396,3,34013
东晨宾馆,102.68108,24.99772,3,34014
富鑫宾馆,102.73117,25.03954,3,34019
坤立酒店,102.67691,25.06016,3,34023
凯林旅社,102.6755,25.06055,3,34024
东云客房,102.75977,24.96219,3,34028
连运旅馆,102.65709,25.04112,3,34031
情缘招待所,102.75265,25.02356,3,34042
鸿运来旅馆,102.79513,24.82764,3,34047
聚福源宾馆,102.72889,24.99696,3,34048
佳悦大酒店,102.75975,24.97995,3,34057
红卫商务酒店,102.64948,25.06112,3,34058
游龙客栈,102.75076,24.9495,3,34059
鑫宇旅社,102.67392,25.03796,3,34060
V8假日酒店,102.73059,25.02262,3,34062
婷宝招待所,102.58677,24.94878,3,34064
兴元客房,102.73787,25.05007,3,34066
欣旺旅社,102.72027,25.04697,3,34069
昆明铁路局昆明生活段昆明中心公寓,102.72024,25.05705,3,34071
亨瑞丰客栈,102.72613,24.98011,3,34072
红楼客栈,103.04097,24.95844,3,34079
楚春商务酒店,102.72175,25.0605,3,34082
豪华住宿,102.67866,25.05375,3,34083
惠宾楼旅馆,102.67432,24.97631,3,34084
志源旅社,102.72988,24.98317,3,34085
馨悦宾馆,103.02966,25.24409,3,34089
鸿策宾馆,102.75131,25.06367,3,34091
迎丰宾馆,102.77804,24.99071,3,34093
众利商务酒店,102.76067,24.95832,3,34094
金鑫旅社,102.76772,24.97558,3,34095
聚缘宾馆,102.72996,24.99851,3,34097
兴达招待所,102.72639,24.98749,3,34100
明疆家园酒店,102.77033,24.97454,3,34110
天虹宾馆,102.60787,24.78499,3,34113
花香四季酒店,102.75593,24.95403,3,34114
鑫胜园酒店,102.69913,25.03994,3,34119
悦成国际大饭店,102.73209,25.05936,3,34121
个旧市驻昆办招待所,102.72478,25.02019,3,34122
文舒宾馆,102.77339,24.95316,3,34123
茶马古道青年旅社,102.70506,24.95542,3,34124
荣昌招待所,102.676,25.05899,3,34127
富胜招待所,102.75978,25.11023,3,34129
德盛宾馆,102.73489,24.95292,3,34138
富民宾馆,102.7185,25.05477,3,34140
云川旅社客房部,102.74755,25.10115,3,34141
寻甸金柯旅馆,102.64133,25.02492,3,34142
佳慧宾馆,103.02891,25.24441,3,34144
宏扬客栈,102.7172,24.97387,3,34147
万恒酒店,102.70161,25.02192,3,34150
春樱花主题酒店,102.68477,24.99443,3,34151
金鑫宾馆,102.87499,25.0459,3,34153
贵和快捷商务酒店,102.5779,24.92394,3,34154
浩辉旅馆,102.7536,25.0727,3,34156
洪城宾馆,102.72793,24.98581,3,34162
雅舍尙品公寓,102.73442,25.08224,3,34165
鑫源·欣怡阁酒店公寓七彩之门店,102.72518,25.04824,3,34168
迎嘉宾旅馆,102.76093,25.00455,3,34175
春华宾馆,102.58608,24.79209,3,34182
亨泰旅社,102.7333,25.07396,3,34183
金龙招待所,102.80622,24.78441,3,34186
腾达招待所,102.67616,25.03966,3,34191
云天大酒店,102.72081,25.05941,3,34196
锦都宾馆,102.73054,24.99834,3,34200
尚柏公寓酒店,102.69704,25.04274,3,34201
正祥招待所,102.79465,24.88791,3,34203
朋缘旅馆,102.72863,25.07775,3,34204
阁万金旅社,102.7282,25.07776,3,34205
雅仪旅社,102.72881,24.99685,3,34208
国鑫旅馆,102.72838,24.98441,3,34214
昆明冶金高等专科学校招待所,102.68717,25.06434,3,34218
茂盛招待所,102.73677,24.97331,3,34222
永吉招待所,102.77551,24.94815,3,34224
好又来客房部,102.86228,24.85967,3,34234
如家快捷酒店昆明北京路吴井路店,102.7235,25.02762,3,34236
鸿福旅社,102.795,24.98096,3,34239
春天酒店,102.85013,24.85022,3,34242
君安商务酒店,102.74292,25.04314,3,34245
701快捷酒店艺术学院店,102.68189,25.0552,3,34247
迎秀旅馆,102.58619,24.80117,3,34251
维牵商务酒店中央金座分店,102.67523,25.00722,3,34252
朗静酒店,102.77813,24.98601,3,34258
友春招待所,102.72259,24.99874,3,34259
云南聚贤庄酒店,102.74382,24.97768,3,34264
小天使客房部,102.7608,24.94337,3,34265
环城旅社,102.72616,25.05088,3,34271
凯悦旅馆,102.76783,24.97466,3,34276
警院宾馆,102.692,25.07387,3,34278
蔡将军童话奢华情调酒店鼓楼店,102.72309,25.04937,3,34279
泉天下温泉酒店,102.73081,25.09636,3,34281
月亮弯招待所,102.69136,25.00754,3,34285
永华客房部,102.73738,25.14485,3,34286
尚寓酒店,102.68882,24.98925,3,34296
旭缘招待所,102.69812,25.03835,3,34298
佳玉旅馆,102.75096,25.02749,3,34302
福鑫客房,102.71856,24.95926,3,34303
联翔酒店,102.70637,24.98705,3,34305
鸿福旅馆,102.80018,24.78599,3,34306
关景宾馆,102.75154,25.00589,3,34309
天润商务酒店,102.71793,25.05247,3,34310
富馨旅社,102.79031,24.97616,3,34315
宝利商务酒店,102.88525,25.05113,3,34318
赛家连锁酒店城市之心店,102.71321,25.03286,3,34319
桥鲜园酒店住宿部,102.67259,24.97525,3,34320
宜和·酒店公寓,102.67312,25.04568,3,34322
怡雅阳光公寓酒店（可乐店）,102.69767,25.02118,3,34323
新昕宾馆,102.72112,25.01217,3,34324
物资公司招待所,102.73425,25.03518,3,34329
怡雅阳光连锁酒店傲城店,102.71159,25.04168,3,34331
爱来客酒店公寓,102.71159,25.04168,3,34332
Dｒｅａｍ　ｈｏｕｓｅ主题酒店,102.85069,24.85675,3,34333
7天连锁酒店昆明东站菊华立交店,102.74262,25.02576,3,34335
瑞宏楼宾馆,102.70105,25.03858,3,34337
洪园旅馆,102.67839,25.05381,3,34339
鑫胜宾馆,102.77534,24.97604,3,34341
鸿福旅馆,102.77547,24.97716,3,34343
荣丰公寓,102.75678,24.95301,3,34344
必成客房,102.72911,25.06373,3,34345
梦羿宾馆,102.76096,24.92377,3,34346
福园宾馆,103.02571,25.24428,3,34347
君悦渝府,103.05635,25.2422,3,34348
蓝梦宾馆,103.04029,25.24024,3,34349
悦客快捷酒店,102.7793,24.8948,3,34353
优室商务酒店,102.85174,24.85115,3,34355
桃源宾馆,102.74827,24.98832,3,34357
康润公寓,102.85095,24.8512,3,34362
兴隆旅馆,102.83491,24.83373,3,34364
红珊瑚宾馆,102.72189,24.9935,3,34369
贵源住宿吧,102.64628,25.08897,3,34371
翠园宾馆,102.59378,24.79152,3,34373
龙源招待所,102.75175,25.10845,3,34376
格林豪泰连锁酒店昆明国贸店,102.74103,25.01237,3,34377
凯悦酒店,102.71133,25.03273,3,34381
唯爱主题酒店,103.01534,25.24101,3,34385
巴厘酒店,102.72189,25.05986,3,34387
鸿运招待所,102.66897,25.05926,3,34394
云玉旅馆,102.70547,25.01677,3,34395
缘合宾馆,102.91777,25.07084,3,34396
多客连锁酒店光辉店,102.70639,24.9867,3,34397
亚飞旅社,102.72918,24.99737,3,34398
安康快捷酒店,102.69272,25.02906,3,34399
阳季宾馆,103.04481,24.96091,3,34400
豪归旅馆,103.04483,24.96057,3,34401
全益宾馆,102.63573,25.02865,3,34402
鑫士源客栈,102.65335,25.03998,3,34403
七〇五招待所,102.68599,25.03985,3,34404
明慧酒店,102.7512,25.08371,3,34406
东瑞商务酒店,102.88882,25.04949,3,34407
云上四季连锁酒店教场中路店,102.69592,25.07517,3,34408
浙江驿馆,102.76758,24.93691,3,34412
邦山商务酒店,102.84173,24.89861,3,34421
好运宾馆,102.73582,24.97144,3,34422
赢源招待所,102.74856,25.03502,3,34427
兴敏旅社,102.7645,25.03181,3,34428
集顺招待所,102.70459,25.03324,3,34429
瑰阁宜捷酒店,102.69334,25.00625,3,34431
云龙旅社,102.70993,25.06809,3,34433
凯伦招待所,102.70941,25.06807,3,34434
贵源鑫旅社,103.04075,24.96009,3,34435
梦馨楼旅馆,102.64231,25.03812,3,34441
盘龙商业服务公司旅社部,102.72238,25.03042,3,34444
7天连锁酒店昆明东站店,102.73893,25.02914,3,34447
旅行者佳园酒店连锁西坝路店,102.69411,25.03145,3,34448
君悦吉园连锁酒店顺新时代店,102.73978,25.01636,3,34450
宝宏旅社,102.72205,24.99469,3,34451
结缘宾馆,102.72363,24.74435,3,34455
涛涛旅馆,102.7571,24.95249,3,34458
明叶旅馆,102.76134,24.95998,3,34460
金悦大酒店,102.73018,25.04735,3,34463
惠星客房,102.72904,25.07717,3,34464
宏灿旅社,102.69869,24.94159,3,34466
舟立酒店,102.7026,25.02473,3,34467
万红宾馆,102.73766,24.95217,3,34476
华都大酒店,102.70495,25.01604,3,34479
海鑫源酒店公寓,102.73171,25.04311,3,34480
红苹果酒店,102.65174,25.02632,3,34482
金云旅社,102.7577,24.95721,3,34485
欣兴旅馆,102.73729,25.05003,3,34490
温暖酒店,102.73335,25.079,3,34498
莱瑞酒店,102.73351,25.07889,3,34499
晨晨宾馆,102.74148,24.95324,3,34502
明俊宾馆,102.74357,25.04124,3,34506
君缘客栈,102.74187,25.04329,3,34507
悦来客栈,102.7421,25.04305,3,34508
温馨客房,102.74179,25.0436,3,34509
夕月亮酒店,102.73358,25.07885,3,34511
仟如快捷酒店,102.7355,25.10347,3,34517
梦怡旅馆,102.6827,25.03951,3,34519
恒通客房,102.68281,25.03934,3,34520
雄雅旅馆,102.69592,25.07624,3,34523
福旺宾馆,102.83791,24.9933,3,34526
碧鸡饭店,102.67128,25.03454,3,34527
兴旺客栈,102.6879,25.00722,3,34528
小天使快捷酒店,102.75887,24.94388,3,34529
801酒店,102.68277,25.0552,3,34532
曾氏宾馆,102.65256,25.03946,3,34538
春城之星酒店集丰店,102.71923,25.04679,3,34539
鸿烨霖宾馆,102.79465,25.0493,3,34542
小黎旅馆,103.04551,24.95617,3,34546
源源招待所,102.74787,25.10097,3,34548
金桥宾馆,102.79423,25.04926,3,34549
楚豪商务酒店,102.74334,25.03609,3,34552
金同成招待所,102.78955,25.03775,3,34553
和兴宾馆,103.0552,25.2479,3,34559
君豪商务公寓,103.0407,24.96142,3,34562
望城旅馆,102.70828,25.00778,3,34566
楚东酒店,102.75744,24.9783,3,34567
昆明中心假日酒店,102.72514,25.03771,3,34570
滇蜀旅社,102.72114,25.04756,3,34574
昆明市工人疗养院职工宿舍区,102.66579,24.8561,3,34575
兴达宾馆,102.74131,25.04927,3,34576
糖果公寓,103.01555,25.24324,3,34589
亮坤酒店,102.72003,25.01861,3,34590
云南好来登酒店,102.71825,25.04223,3,34593
东宏旅馆,102.78012,25.01321,3,34594
万福温泉山庄,103.04282,24.95817,3,34598
云之尚主题酒店昆明滨江店,102.7163,25.04485,3,34599
千鸿旅社,102.80682,24.78389,3,34600
美尔斯酒店,102.73384,25.07986,3,34608
鑫顺招待所,102.78326,24.97799,3,34610
蓝程宾馆,102.78236,24.97723,3,34615
滇月商务酒店,102.72759,25.08459,3,34617
家馨阁,102.7406,25.0327,3,34618
东源宾馆,102.72609,25.10073,3,34622
锦江之星昆明汽车北站店,102.76143,25.11016,3,34629
云南交通职业技术学院学术交流中心,102.86063,24.83891,3,34630
东辰大酒店,102.76477,24.98377,3,34632
华龙旅馆,102.71405,25.07748,3,34634
中国兵器工业集团昆明疗养院,102.66751,24.97174,3,34635
鑫飞宾馆,102.7946,25.04865,3,34639
云岭商务酒店,102.70413,24.98293,3,34640
乐清酒店,102.7266,25.05747,3,34641
锦江之星昆明西昌路店,102.70438,25.02766,3,34642
佳佳招待所,102.67448,25.03734,3,34644
开勇酒店,102.73362,25.07883,3,34648
云石快捷酒店,102.65188,25.02659,3,34650
茨坝旅社,102.73714,25.14502,3,34651
昆明雅居国际青年旅舍,102.726,25.01785,3,34653
金安旅馆,102.72467,25.0176,3,34654
北部接待处,102.75968,25.11029,3,34659
越秀酒店,102.76135,25.01581,3,34660
长水宾馆,102.92132,25.07234,3,34661
同福宾馆,102.92132,25.07234,3,34662
云南省公路局干休所,102.71067,25.05629,3,34664
皓丰旅馆,102.80886,24.91134,3,34667
宜家旅馆,102.78668,25.03663,3,34670
同兴旺宾馆,102.77334,25.0466,3,34674
小城人家青年旅舍,102.71959,25.04983,3,34679
会宾招待所,102.77946,25.01271,3,34680
云南省委老干部局黑龙潭干休所,102.74349,25.1468,3,34681
新宏桂旅社,102.68051,25.00793,3,34683
馨源宾馆,103.05017,24.86634,3,34690
舒洁旅馆,103.04858,24.86699,3,34691
舒心宾馆,102.73271,25.01825,3,34692
好万家酒店,102.77915,24.93814,3,34695
丽云旅馆,102.66674,25.10674,3,34702
国廷宾馆,102.88899,25.04978,3,34704
临云酒店,102.89009,25.0475,3,34705
东港宾馆,102.89053,25.05573,3,34706
船房河畔国际酒店,102.66891,25.00047,3,34709
昆明航天疗养院,102.66471,24.97248,3,34710
和诺酒店,102.7302,25.10269,3,34714
云南省交通休养院,102.65576,24.79506,3,34715
千尺居商务酒店,102.67312,25.04568,3,34716
星光旅社,102.75418,24.9561,3,34717
茱美拉温泉SPA酒店,102.67838,25.01714,3,34719
顺源餐厅招待所,103.02949,25.24418,3,34720
鑫益小宾馆,102.75424,24.95968,3,34722
君珏商务酒店,102.73954,25.04369,3,34730
驿马车·龙伦酒店,102.6948,25.03567,3,34732
爱维客宾馆,102.79936,24.88925,3,34736
浪漫满屋客房部,102.67982,25.05276,3,34739
金鑫旅馆,102.71511,25.04485,3,34740
起翔旅馆,103.04717,24.86884,3,34745
腾源雅居,103.04468,24.95992,3,34746
洪森园休闲渡假山庄,102.66306,25.26645,3,34748
时代商务酒店,102.75431,25.10998,3,34750
世洲酒店连锁NO．2,102.71068,25.05697,3,34751
鹏达宾馆,102.76033,24.97945,3,34752
我家客栈,102.8459,24.86913,3,34755
在水一方客栈,102.84438,24.86803,3,34756
福城招待所,102.70629,25.03338,3,34757
宜家旅馆,102.71704,24.9841,3,34758
江龙招待所,102.7592,25.01684,3,34762
誉和酒店,102.70941,25.03054,3,34763
汉庭快捷酒店东华店,102.73233,25.04476,3,34764
如意快捷宾馆,102.67303,25.08163,3,34765
上善商务酒店,102.73882,25.00193,3,34766
静怡旅馆,102.75404,25.01654,3,34769
静雅旅社,102.6409,25.02512,3,34770
红太阳旅馆,102.64621,25.02552,3,34771
农垦绿洲招待所,102.72408,25.05266,3,34773
蓝魅主题酒店,102.75978,24.96286,3,34776
云上四季连锁酒店景星店,102.70695,25.03877,3,34778
佳妮佳客栈,102.76526,24.99271,3,34782
君来商务酒店,102.84054,24.92283,3,34783
阳光商务宾馆,102.8054,24.78597,3,34784
林海快捷酒店,102.71238,25.0567,3,34786
恋尚公寓酒店,102.69339,24.99269,3,34788
宝源招待所,102.7107,25.03252,3,34789
昆明鑫安会务中心,102.66417,25.01183,3,34790
祥宏宾馆,102.73891,25.1082,3,34791
情意宾馆,102.79451,24.9984,3,34793
荣盛宾馆,102.75104,24.92463,3,34795
锦伦假日酒店,102.72584,25.02784,3,34798
浩鑫宾馆,102.94756,24.9527,3,34799
农家温泉,103.04359,24.95992,3,34800
博森客房部,102.72333,25.03997,3,34804
群晖宾馆,102.75959,24.97974,3,34805
宏华旅馆,102.6819,25.01446,3,34810
鑫耀公寓,102.75803,24.9514,3,34812
钰欣宾馆,102.75948,25.01675,3,34817
金鑫旅馆,102.75339,25.0105,3,34818
梦缘招待所,102.75326,25.01072,3,34819
航悦酒店公寓,102.76474,24.97967,3,34823
祺阳商务酒店,102.73178,25.02518,3,34824
701快捷酒店水晶俊园店,102.7257,25.05381,3,34827
仁志居招待所,102.76609,25.08882,3,34835
奇缘宾馆,102.75445,24.92665,3,34836
千旅晨精品酒店,102.71482,25.03603,3,34842
尚品居家居酒店,102.71482,25.03603,3,34843
云亿大酒店,102.75864,25.04476,3,34844
昆明驼峰客栈青年旅舍,102.71096,25.0331,3,34846
鑫牛宾馆,102.71596,25.04151,3,34851
影都宾馆,102.7217,25.02679,3,34854
帮德酒店,102.71983,25.02582,3,34855
云南省供销社梦之南酒店,102.71535,25.02491,3,34859
中轻依兰（集团）公司干休所,102.68689,25.04607,3,34861
鹰王E捷酒店,102.69466,25.04686,3,34865
黄昏后快捷酒店,102.88729,25.04795,3,34866
文诚大酒店,102.8889,25.04813,3,34867
吉利温泉驾驶员城,103.04757,24.96181,3,34870
洪通宾馆,102.72728,25.01857,3,34871
新联宾馆,102.69536,25.0339,3,34874
嘉乐公寓,102.74168,25.07237,3,34875
都霖大酒店,102.66589,25.06413,3,34876
鑫源旅馆,102.71828,24.98377,3,34877
青苹果主题酒店,102.84716,24.84258,3,34878
昆明西亚大酒店,102.86656,24.96951,3,34880
芭堤E家连锁酒店环城北路店,102.72415,25.05263,3,34883
森悦快捷酒店昆明北站店,102.71824,25.05493,3,34886
电机宾馆,102.63448,25.03209,3,34887
舒室小栈,102.64768,25.08538,3,34888
东运客房部,102.78645,25.03672,3,34890
昆明俊发铂尔曼温泉酒店,102.73809,24.93198,3,34892
雅新招待所,102.69995,25.05845,3,34894
青龙宾馆,102.79598,25.05229,3,34896
佳苑旅馆,102.76184,24.95702,3,34905
前卫旅社,102.71907,25.02579,3,34918
鑫源宾馆,102.71645,24.98423,3,34919
7天连锁酒店集团步行街店,102.71352,25.03739,3,34924
格林美客房部,102.74019,25.04849,3,34926
舒益旅馆,102.68929,25.05787,3,34928
永合兴客房,102.68724,25.05668,3,34929
大理东苑温泉酒店,102.68619,24.99835,3,34930
加州小宾馆,102.74399,25.15687,3,34931
中国电信电信招待所,102.72069,25.03972,3,34932
发云旅社,102.86269,24.85934,3,34934
云楚酒店,102.70693,25.0205,3,34940
湖景酒店,102.70678,25.05062,3,34943
昕鑫宾馆,102.67168,25.04945,3,34947
兴迎宾馆,102.74131,25.05326,3,34955
宏缘旅社,102.67872,25.04259,3,34956
万宏旅馆,102.75158,25.10831,3,34960
腾龙旅社,102.75168,25.10757,3,34961
普洱市金典茶业有限公司,102.67861,25.04113,3,34963
吕忠小宾馆,102.73387,25.00486,3,34966
航旅招待所,102.74465,25.00507,3,34967
成都军区空军昆明办事处招待所,102.74141,25.00474,3,34968
水云间客栈,102.75963,24.96239,3,34972
商城酒店,102.78013,24.93265,3,34980
和谐福旅馆,102.76283,25.00438,3,34983
腾飞招待所,102.88152,25.04358,3,34984
异国风主题酒店,102.6588,25.06985,3,34988
怡然宾馆,102.73942,24.9736,3,34991
鑫城客栈,102.7672,24.93716,3,34996
星期8商务宾馆,102.84197,24.89953,3,34999
馨园快捷酒店,102.84182,24.89888,3,35000
君宜缘旅馆,102.73177,25.01777,3,35002
美橙假日酒店,102.72816,25.02359,3,35006
苹果商务酒店,102.74157,24.94741,3,35010
狮子山风景区,102.379322,25.53435,3,35012
太极亭,102.74752,25.138178,3,35013
金殿风景名胜区北门,102.771589,25.088514,3,35014
石破天惊,103.351686,24.901658,3,35015
青龙峡风景区售票处,102.377054,25.0639,3,35016
天津天津园,102.760614,25.076955,3,35017
商埠界址碑,102.716846,25.039421,3,35018
永宁清真寺,102.708739,25.032916,3,35019
后龙洞,102.626103,25.062252,3,35020
九州永泰,102.767582,25.077772,3,35021
河南豫苑,102.760105,25.076667,3,35022
中豪·螺蛳湾国际商贸城二期51号门,102.776937,24.938563,3,35023
湖南潇湘园,102.760717,25.075639,3,35025
剑峰池,103.324538,24.814617,3,35026
中豪·螺蛳湾国际商贸城二期19－2号门,102.776365,24.942953,3,35027
中豪·螺蛳湾国际商贸城,102.777558,24.931222,3,35032
中豪·螺蛳湾国际商贸城二期6号门,102.774514,24.940254,3,35043
清真古寺,103.150004,24.916094,3,35050
唐堤,102.705041,25.04872,3,35052
三角花坛,102.705737,25.048946,3,35053
西南岛,102.702364,25.04743,3,35056
碧漪亭,102.703126,25.048221,3,35057
海心亭,102.702276,25.049656,3,35058
杨家大院,102.657311,24.97002,3,35059
以色列园,102.765872,25.076268,3,35060
太华寺,102.62955,24.961854,3,35061
万佛寺,103.252062,24.77225,3,35062
古戏台,102.756783,24.957159,3,35063
金龙寺,102.661807,25.170994,3,35064
般若寺,102.759224,24.988445,3,35065
至公堂,102.703551,25.053376,3,35067
迎宾塔,102.663235,24.967493,3,35068
关圣宫,102.358494,24.667133,3,35069
法华寺,102.53457,24.917922,3,35070
