name,longitude,latitude,source,index
三江口文化娱乐中心,102.609361,24.787663,2,690
大观楼,102.669153,25.073942,2,692
昆明国际万达广场,102.665675,25.07529,2,693
昆明医科大学第二附属医院,102.673122,25.076998,2,694
金达莱朝鲜餐厅,102.665263,24.989757,2,695
也许爱情就在洱海边,102.898339,25.054445,2,696
昆明滇池,102.895013,25.051161,2,697
东风广场地铁站A口,102.781302,25.115148,2,698
西贡码头,102.667719,24.991456,2,699
云南师范大学商学院,102.654681,25.08644,2,700
滇池大坝,102.685152,25.075085,2,701
西双版纳嘎洒国际机场,102.924931,25.072791,2,702
海丽宾雅度假酒店,102.750289,25.011792,2,703
昆明市卫生学校,102.998806,25.245207,2,705
公园1903,102.752833,25.106213,2,706
昆明云水星际大酒店,102.892911,25.053603,2,707
博众花园,102.686204,25.090872,2,708
西双版纳原始森林,102.73996,25.005169,2,709
洲际酒店,102.74661,25.005986,2,710
昆明太平大西部建材城,102.591803,24.963511,2,711
金辰办事处青龙山社区卫生服务站,102.767441,25.096406,2,712
云南留筠馆,102.658647,24.989683,2,713
西山区碧鸡凤凰社区卫生服务站,102.631409,24.990456,2,714
